#  Magnitude  Err_Magnitude  HJD-2450000  [Seeing  Background  Airmass  ExposureTime[s]  QualityParameter  [Flux  Err_Flux  [PhotScale  Chi^2/Pixel]]]
19.033 0.061 7471.767049999908 5.21 586.0 0.0 0 0
19.041 0.055 7471.811060000211 4.86 518.0 0.0 0 0
19.244 0.057 7471.867980000097 4.56 456.0 0.0 0 0
19.253 0.059 7471.911960000172 4.50 493.0 0.0 0 0
19.337 0.070 7472.776719999965 5.15 489.0 0.0 0 0
19.017 0.047 7472.821430000011 4.55 440.0 0.0 0 0
19.238 0.054 7472.876550000161 4.59 408.0 0.0 0 0
19.295 0.083 7473.749379999936 6.03 619.0 0.0 0 0
19.179 0.057 7473.859019999858 5.14 517.0 0.0 0 0
19.283 0.075 7474.768339999951 5.54 532.0 0.0 0 0
19.228 0.058 7474.80757999979 4.82 478.0 0.0 0 0
19.084 0.050 7474.845550000202 4.69 454.0 0.0 0 0
19.180 0.061 7474.8838599999435 5.04 446.0 0.0 0 0
19.206 0.099 7475.741580000147 6.46 796.0 0.0 0 0
19.151 0.117 7475.865569999907 5.96 1351.0 0.0 0 0
19.216 0.058 7475.907879999839 4.80 475.0 0.0 0 0
19.232 0.074 7480.857720000204 6.99 316.0 0.0 0 0
19.173 0.050 7484.756370000076 5.76 260.0 0.0 0 0
19.072 0.043 7484.8599000000395 5.26 260.0 0.0 0 0
19.219 0.054 7485.774809999857 6.10 228.0 0.0 0 0
19.204 0.043 7485.88040000014 4.83 235.0 0.0 0 0
19.256 0.056 7486.78125 5.51 286.0 0.0 0 0
19.148 0.054 7486.89095999999 5.64 291.0 0.0 0 0
19.207 0.051 7487.774920000229 5.21 302.0 0.0 0 0
19.189 0.048 7487.8949899999425 4.91 317.0 0.0 0 0
19.245 0.045 7488.775789999869 5.06 238.0 0.0 0 0
19.183 0.043 7488.900189999957 4.08 367.0 0.0 0 0
19.258 0.050 7489.805480000097 4.91 338.0 0.0 0 0
19.210 0.055 7489.922989999875 5.40 324.0 0.0 0 0
19.219 0.051 7491.78776000021 5.67 262.0 0.0 0 0
19.085 0.033 7491.908720000181 4.03 232.0 0.0 0 0
19.081 0.038 7492.776180000044 4.46 262.0 0.0 0 0
19.155 0.038 7492.896769999992 3.98 297.0 0.0 0 0
19.079 0.037 7493.76379000023 4.59 230.0 0.0 0 0
19.143 0.037 7493.884279999882 4.54 210.0 0.0 0 0
19.231 0.045 7494.745389999822 4.71 252.0 0.0 0 0
19.241 0.039 7494.869799999986 3.94 280.0 0.0 0 0
19.153 0.053 7495.716490000021 5.04 342.0 0.0 0 0
19.218 0.050 7495.833920000121 5.33 263.0 0.0 0 0
19.092 0.044 7497.858250000048 4.58 352.0 0.0 0 0
19.267 0.067 7498.718140000012 5.33 462.0 0.0 0 0
19.214 0.058 7498.855270000175 5.11 405.0 0.0 0 0
19.091 0.057 7499.708850000054 5.09 528.0 0.0 0 0
19.344 0.063 7499.808970000129 4.86 418.0 0.0 0 0
19.205 0.059 7499.910240000114 5.13 430.0 0.0 0 0
19.105 0.065 7500.75 5.29 525.0 0.0 0 0
19.090 0.059 7500.850169999991 5.07 500.0 0.0 0 0
19.196 0.051 7507.759300000034 4.90 334.0 0.0 0 0
19.113 0.043 7507.864860000089 4.41 398.0 0.0 0 0
19.158 0.036 7508.684770000167 3.81 269.0 0.0 0 0
19.266 0.040 7508.69888000004 3.95 274.0 0.0 0 0
19.179 0.033 7508.807740000077 3.31 275.0 0.0 0 0
19.184 0.048 7508.910509999841 4.92 346.0 0.0 0 0
19.118 0.041 7509.802430000156 4.48 284.0 0.0 0 0
19.008 0.051 7509.904690000229 5.97 347.0 0.0 0 0
19.137 0.050 7509.918879999779 4.96 366.0 0.0 0 0
19.178 0.035 7511.7556099998765 3.72 260.0 0.0 0 0
19.145 0.045 7511.877139999997 4.70 334.0 0.0 0 0
19.230 0.043 7512.835959999822 4.76 252.0 0.0 0 0
19.173 0.057 7519.814929999877 5.82 384.0 0.0 0 0
19.286 0.088 7522.882629999891 6.90 430.0 0.0 0 0
19.081 0.047 7523.8809099998325 5.40 317.0 0.0 0 0
19.167 0.060 7526.651099999901 5.08 494.0 0.0 0 0
19.197 0.056 7526.774960000068 4.32 653.0 0.0 0 0
19.335 0.080 7526.895219999831 6.02 455.0 0.0 0 0
19.302 0.087 7528.886719999835 5.36 695.0 0.0 0 0
19.000 0.096 7529.786760000046 7.81 648.0 0.0 0 0
19.091 0.062 7530.744940000121 4.43 833.0 0.0 0 0
19.305 0.063 7534.727740000002 5.23 381.0 0.0 0 0
19.046 0.051 7534.841579999775 5.38 446.0 0.0 0 0
18.996 0.055 7536.61250999989 6.67 315.0 0.0 0 0
19.118 0.041 7536.7379399999045 4.38 296.0 0.0 0 0
19.348 0.059 7536.8380900002085 4.76 329.0 0.0 0 0
19.072 0.045 7545.7502199998125 5.39 270.0 0.0 0 0
19.183 0.054 7545.882530000061 5.22 342.0 0.0 0 0
19.155 0.047 7546.671399999876 6.19 186.0 0.0 0 0
19.150 0.050 7546.806020000018 5.84 253.0 0.0 0 0
19.120 0.067 7546.9045699997805 5.84 489.0 0.0 0 0
19.120 0.062 7547.549130000174 6.74 301.0 0.0 0 0
19.131 0.038 7547.657949999906 4.86 199.0 0.0 0 0
19.152 0.044 7547.79962999979 5.76 202.0 0.0 0 0
19.428 0.090 7547.898109999951 8.80 312.0 0.0 0 0
19.113 0.042 7548.794590000063 5.62 273.0 0.0 0 0
19.123 0.035 7549.6726999999955 4.50 189.0 0.0 0 0
19.128 0.043 7549.810670000035 5.64 231.0 0.0 0 0
19.292 0.064 7549.908739999868 5.91 343.0 0.0 0 0
19.091 0.063 7550.663579999935 7.74 223.0 0.0 0 0
19.198 0.050 7550.803199999966 5.16 342.0 0.0 0 0
19.297 0.083 7550.902170000132 6.09 521.0 0.0 0 0
19.015 0.079 7554.564749999903 6.37 1392.0 0.0 0 0
19.176 0.059 7554.737470000051 6.12 367.0 0.0 0 0
19.153 0.055 7555.599700000137 5.30 393.0 0.0 0 0
19.246 0.049 7555.707070000004 4.48 385.0 0.0 0 0
19.139 0.048 7555.8097000001 5.02 343.0 0.0 0 0
19.118 0.052 7557.648130000103 4.29 523.0 0.0 0 0
19.121 0.061 7557.700920000207 4.53 682.0 0.0 0 0
19.081 0.057 7557.771759999916 5.21 622.0 0.0 0 0
19.006 0.075 7561.519629999995 5.65 788.0 0.0 0 0
