270.224833333, -26.8641388889, 11.0
268.485708333, -29.8541388889, 11.0
271.320041667, -26.6527222222, 11.0
273.558208333, -25.9502777778, 11.0
267.98525, -30.0145694444, 11.0
268.217166667, -29.7871944444, 11.0
269.9405, -27.9431388889, 11.0
269.095208333, -29.5833333333, 11.0
267.796916667, -31.4324444444, 11.0
268.434291667, -29.1306055556, 11.0
270.361208333, -31.8876944444, 11.0
267.146583333, -33.7627222222, 11.0
269.210125, -29.4376388889, 11.0
269.152791667, -33.2256805556, 11.0
271.783916667, -26.3033333333, 11.0
273.6435, -25.3540555556, 11.0
268.169541667, -32.1345, 11.0
267.725875, -29.6380277778, 11.0
272.856583333, -26.0721944444, 11.0
269.3865, -27.2804722222, 11.0
273.8405, -23.1533611111, 11.0
269.775416667, -26.1973611111, 11.0
270.948625, -26.6014444444, 11.0
269.903291667, -27.1050555556, 11.0
269.349166667, -27.3357777778, 11.0
266.25625, -22.2619722222, 11.0
266.270916667, -25.2859722222, 11.0
266.644625, -22.7842777778, 11.0
266.848625, -22.3158888889, 11.0
270.743541667, -26.7589444444, 11.0
270.516458333, -26.6868611111, 11.0
272.35725, -26.9648055556, 11.0
264.7695, -27.4421944444, 11.0
275.138791667, -24.8930555556, 11.0
270.429083333, -27.9322777778, 11.0
265.583625, -34.6386388889, 11.0
273.245333333, -23.8507222222, 11.0
267.313625, -22.9731111111, 11.0
264.917166667, -34.4795555556, 11.0
267.511208333, -29.6958611111, 11.0
266.528625, -25.8315277778, 11.0
269.0255, -28.9161888889, 11.0
269.855333333, -28.49525, 11.0
269.675416667, -29.7849444444, 11.0
269.767916667, -28.9880833333, 11.0
272.159333333, -27.8565277778, 11.0
271.260833333, -27.1999166667, 11.0
270.264666667, -29.9229166667, 11.0
271.89325, -29.7381666667, 11.0
269.570333333, -32.3181166667, 11.0
269.635375, -33.2831111111, 11.0
269.8745, -30.5841111111, 11.0
262.839708333, -30.4251666667, 11.0
263.997375, -23.4895277778, 11.0
268.217166667, -29.7871944444, 11.0
264.494041667, -29.3132222222, 11.0
271.902666667, -28.3892222222, 11.0
265.662041667, -27.4189722222, 11.0
263.714333333, -29.67975, 11.0
271.52525, -26.9081666667, 11.0
266.069583333, -33.0882777778, 11.0
266.803458333, -33.4354722222, 11.0
264.306208333, -27.3114444444, 11.0
266.785666667, -35.2887222222, 11.0
273.698791667, -27.7782777778, 11.0
270.30375, -27.427, 11.0
269.84175, -29.1060611111, 11.0
269.218083333, -28.4733055556, 11.0
268.856708333, -31.7606666667, 11.0
269.960375, -29.4531388889, 11.0
273.7035, -26.7582194444, 11.0
269.161041667, -29.621, 11.0
267.833083333, -31.8358055556, 11.0
269.9895, -27.5222777778, 11.0
268.087541667, -29.6838055556, 11.0
268.369541667, -30.9517638889, 11.0
269.64125, -28.9108138889, 11.0
269.720791667, -29.26675, 11.0
271.83975, -29.6711111111, 11.0
269.010375, -29.7978611111, 11.0
267.910541667, -32.637125, 11.0
270.120083333, -27.0894694444, 11.0
270.209375, -27.5366111111, 11.0
269.180166667, -29.9156388889, 11.0
271.871416667, -27.6540555556, 11.0
268.819916667, -29.9662222222, 11.0
272.268583333, -28.3476111111, 11.0
268.017708333, -31.6738333333, 11.0
268.137541667, -30.50575, 11.0
263.150166667, -27.1769444444, 11.0
263.395375, -26.8730555556, 11.0
269.913125, -26.5945555556, 11.0
268.781583333, -29.4772777778, 11.0
268.962125, -33.9261388889, 11.0
269.534916667, -33.7875277778, 11.0
270.226041667, -27.3021388889, 11.0
268.778333333, -29.3699166667, 11.0
270.696166667, -27.8993888889, 11.0
266.705, -23.5621388889, 11.0
268.234708333, -33.5091111111, 11.0
272.702125, -28.5298611111, 11.0
272.715875, -27.8396388889, 11.0
271.018291667, -28.67725, 11.0
270.214833333, -28.3737222222, 11.0
273.585541667, -27.8834444444, 11.0
272.858, -28.7273055556, 11.0
264.902166667, -25.3588333333, 11.0
264.997958333, -26.0123888889, 11.0
266.038875, -22.6985833333, 11.0
266.017583333, -20.6640555556, 11.0
263.429666667, -23.0674722222, 11.0
264.188333333, -21.6930277778, 11.0
265.146208333, -35.4024166667, 11.0
264.886708333, -36.2676666667, 11.0
264.276666667, -24.6071388889, 11.0
264.165291667, -24.7518888889, 11.0
272.277541667, -31.9176111111, 11.0
266.203291667, -34.0437222222, 11.0
263.126125, -27.1116111111, 11.0
264.555958333, -24.4668611111, 11.0
269.46275, -31.9568055556, 11.0
268.87075, -31.7045277778, 11.0
270.265708333, -28.2162222222, 11.0
268.270541667, -31.0583611111, 11.0
273.184166667, -27.1148333333, 11.0
270.696, -28.2049444444, 11.0
270.708, -28.1638055556, 11.0
270.657333333, -28.8198888889, 11.0
266.328625, -23.95725, 11.0
267.790833333, -22.1962777778, 11.0
270.753458333, -27.9272777778, 11.0
269.20175, -30.1255833333, 11.0
271.267958333, -28.5945, 11.0
272.13325, -28.1265833333, 11.0
274.83125, -24.5923888889, 11.0
268.548208333, -30.6999722222, 11.0
272.446041667, -31.0267222222, 11.0
270.047458333, -29.3798888889, 11.0
273.399333333, -30.3214444444, 11.0
269.620708333, -26.98975, 11.0
269.010375, -29.7978611111, 11.0
270.602708333, -25.8903055556, 11.0
267.386416667, -30.78525, 11.0
271.012958333, -27.9300833333, 11.0
269.1895, -29.4905277778, 11.0
266.796583333, -34.0456111111, 11.0
268.4385, -32.8242777778, 11.0
270.002791667, -30.1064166667, 11.0
268.886333333, -30.8340833333, 11.0
269.843041667, -30.6764444444, 11.0
263.692166667, -27.7616944444, 11.0
264.3345, -28.8170833333, 11.0
266.939625, -34.1811944444, 11.0
266.369958333, -33.8543888889, 11.0
268.319333333, -30.9566666667, 11.0
264.825916667, -25.2121111111, 11.0
272.854208333, -28.3704166667, 11.0
274.594166667, -22.5706666667, 11.0
268.75425, -29.0471111111, 11.0
270.744791667, -32.8536944444, 11.0
271.069291667, -26.7282888889, 11.0
272.571083333, -29.2660916667, 11.0
273.049208333, -25.6616944444, 11.0
271.783916667, -26.3033333333, 11.0
270.126666667, -33.0165333333, 11.0
269.706833333, -32.2575555556, 11.0
267.945083333, -29.5751666667, 11.0
268.146375, -30.0803611111, 11.0
270.753458333, -27.9272777778, 11.0
273.184166667, -27.1148333333, 11.0
268.103416667, -32.2312777778, 11.0
270.081125, -28.1488888889, 11.0
272.206541667, -27.3910833333, 11.0
269.64725, -30.6638472222, 11.0
270.299666667, -28.4971388889, 11.0
269.263416667, -29.7541888889, 11.0
275.47775, -28.7093888889, 11.0
274.490458333, -27.7817777778, 11.0
274.905166667, -28.4166111111, 11.0
272.297583333, -26.7933611111, 11.0
269.684583333, -27.5871666667, 11.0
270.149291667, -28.2730555556, 11.0
269.619916667, -28.3645833333, 11.0
267.414166667, -30.4117777778, 11.0
269.104291667, -29.5740555556, 11.0
269.108916667, -27.5957777778, 11.0
268.33275, -30.0447777778, 11.0
269.994458333, -29.4599166667, 11.0
272.248333333, -25.7635277778, 11.0
267.655708333, -22.7853888889, 11.0
264.197458333, -29.0756111111, 11.0
263.50175, -28.6235, 11.0
266.369375, -25.86675, 11.0
270.542958333, -28.4505, 11.0
267.75525, -22.78625, 11.0
268.397833333, -28.9016111111, 11.0
266.093083333, -35.9953055556, 11.0
266.752791667, -33.6967222222, 11.0
267.139083333, -34.08825, 11.0
271.631333333, -25.7544722222, 11.0
267.188958333, -32.5215833333, 11.0
268.066875, -32.8013333333, 11.0
270.877708333, -33.3322777778, 11.0
270.109125, -33.7948055556, 11.0
265.910541667, -35.0866944444, 11.0
265.690833333, -35.5418888889, 11.0
271.547416667, -30.0345833333, 11.0
271.249875, -27.6213888889, 11.0
268.920166667, -29.5056944444, 11.0
275.140708333, -26.2264166667, 11.0
269.889208333, -28.4923611111, 11.0
268.796875, -31.9441111111, 11.0
271.016333333, -29.7529722222, 11.0
267.976083333, -31.9026583333, 11.0
265.766333333, -33.1088888889, 11.0
267.222708333, -33.1545555556, 11.0
272.977333333, -30.7482777778, 11.0
272.185416667, -30.0826944444, 11.0
272.87925, -30.1983611111, 11.0
273.435583333, -24.8220555556, 11.0
267.608041667, -31.0180555556, 11.0
266.772666667, -34.0053333333, 11.0
273.044208333, -33.1081111111, 11.0
268.927083333, -29.3843055556, 11.0
268.92325, -29.323, 11.0
268.152833333, -32.1381111111, 11.0
267.709666667, -23.4455, 11.0
268.306, -30.3165555556, 11.0
268.224666667, -29.4527777778, 11.0
268.189041667, -33.1118333333, 11.0
268.914666667, -27.9288888889, 11.0
269.084625, -22.2758055556, 11.0
265.082083333, -26.3730833333, 11.0
274.846041667, -22.7158055556, 11.0
272.845333333, -27.3962777778, 11.0
271.967916667, -26.5709722222, 11.0
270.383, -28.6823888889, 11.0
272.107875, -30.9835, 11.0
272.098875, -28.1375833333, 11.0
267.887166667, -28.6531666667, 11.0
269.639666667, -32.1714444444, 11.0
271.087208333, -26.81475, 11.0
268.75325, -28.2843055556, 11.0
264.342041667, -27.2838055556, 11.0
263.051208333, -29.7606388889, 11.0
264.85025, -24.3466666667, 11.0
265.857041667, -23.37775, 11.0
267.869208333, -24.206, 11.0
268.630583333, -23.2845277778, 11.0
267.201291667, -27.0485833333, 11.0
264.269416667, -28.7525833333, 11.0
268.88975, -32.9692777778, 11.0
267.771625, -29.7802777778, 11.0
268.462666667, -29.4628333333, 11.0
267.950083333, -28.98425, 11.0
268.650291667, -28.3555, 11.0
268.3555, -30.10275, 11.0
267.786125, -30.1251111111, 11.0
267.507708333, -30.1158055556, 11.0
268.522875, -29.7003611111, 11.0
268.356041667, -29.64225, 11.0
268.903875, -28.8601388889, 11.0
267.842583333, -30.3982222222, 11.0
265.144875, -25.1319166667, 11.0
263.556458333, -28.6593333333, 11.0
263.65625, -29.2085, 11.0
265.642583333, -25.9015277778, 11.0
269.056416667, -26.2114166667, 11.0
266.40225, -25.8943888889, 11.0
265.029041667, -27.0367222222, 11.0
263.204125, -28.4390277778, 11.0
268.117125, -34.7150472222, 11.0
270.572833333, -31.5404722222, 11.0
268.190791667, -29.0364833333, 11.0
269.314833333, -29.7887222222, 11.0
270.301916667, -27.1819166667, 11.0
268.653, -28.9962777778, 11.0
269.609541667, -31.5853333333, 11.0
270.024416667, -27.8494166667, 11.0
270.332416667, -32.5528333333, 11.0
269.344291667, -29.7798055556, 11.0
269.428541667, -28.5764722222, 11.0
266.17625, -24.8611388889, 11.0
266.8305, -22.9892222222, 11.0
268.442791667, -29.9865833333, 11.0
264.722166667, -33.10875, 11.0
273.051125, -32.7756388889, 11.0
272.426041667, -25.0231111111, 11.0
261.4915, -29.4866666667, 11.0
261.1465, -30.2863333333, 11.0
273.115666667, -26.8455722222, 11.0
273.35875, -29.7910472222, 11.0
268.314541667, -29.8298055556, 11.0
267.870666667, -33.3403333333, 11.0
269.631708333, -29.6232055556, 11.0
266.311666667, -34.4063333333, 11.0
271.45925, -27.3362083333, 11.0
270.038333333, -28.7307805556, 11.0
268.538375, -34.6298416667, 11.0
271.438583333, -27.3971666667, 11.0
271.103708333, -27.9310138889, 11.0
271.366916667, -26.8727777778, 11.0
272.142041667, -27.4788611111, 11.0
268.997833333, -31.2766111111, 11.0
269.809708333, -31.2117222222, 11.0
270.264666667, -29.9229166667, 11.0
269.920833333, -29.7658888889, 11.0
269.675416667, -29.7849444444, 11.0
268.291125, -28.735, 11.0
267.568166667, -34.1243055556, 11.0
271.260833333, -27.1999166667, 11.0
268.36875, -30.7061388889, 11.0
267.231625, -24.0187222222, 11.0
268.550333333, -28.5213611111, 11.0
270.601916667, -30.7087222222, 11.0
270.843083333, -31.1013611111, 11.0
269.420583333, -29.2701666667, 11.0
267.854875, -31.3950555556, 11.0
270.231208333, -28.7241666667, 11.0
265.63825, -24.2525277778, 11.0
268.093083333, -30.911, 11.0
266.509166667, -25.4849722222, 11.0
268.301708333, -22.0793888889, 11.0
270.562833333, -29.7429722222, 11.0
269.438291667, -32.5708611111, 11.0
269.629708333, -30.1006388889, 11.0
267.730833333, -22.5714722222, 11.0
268.050291667, -28.9605, 11.0
265.672041667, -24.9451388889, 11.0
267.117666667, -22.9232777778, 11.0
261.647708333, -28.5771944444, 11.0
264.35125, -21.4828611111, 11.0
269.670333333, -29.2767222222, 11.0
266.469083333, -34.3048888889, 11.0
269.817541667, -28.2039722222, 11.0
269.440166667, -29.82, 11.0
269.036, -32.6761388889, 11.0
268.943958333, -30.5093333333, 11.0
269.25675, -28.2915277778, 11.0
268.477083333, -29.2814722222, 11.0
270.794375, -29.1439444444, 11.0
271.608166667, -29.4535277778, 11.0
269.493958333, -26.1859166667, 11.0
269.261541667, -32.4316388889, 11.0
262.789083333, -28.7129166667, 11.0
265.537166667, -34.4058055556, 11.0
265.998958333, -33.7475, 11.0
265.825458333, -34.7202222222, 11.0
268.673833333, -32.5021666667, 11.0
271.815666667, -27.4377222222, 11.0
272.142041667, -27.4788611111, 11.0
262.664583333, -30.9714166667, 11.0
261.613416667, -28.7461666667, 11.0
268.716916667, -29.56575, 11.0
269.751041667, -29.6196944444, 11.0
271.567208333, -27.7881138889, 11.0
274.807125, -26.1069805556, 11.0
273.698416667, -26.4108055556, 11.0
272.833625, -27.3763888889, 11.0
270.065375, -28.6519722222, 11.0
269.645041667, -29.3724166667, 11.0
268.619083333, -29.9018055556, 11.0
271.941583333, -29.1556666667, 11.0
270.482416667, -32.1747777778, 11.0
269.805166667, -28.112, 11.0
269.935833333, -31.8711944444, 11.0
269.094333333, -27.6218055556, 11.0
263.726625, -30.088, 11.0
262.551041667, -28.8706666667, 11.0
268.105333333, -29.39425, 11.0
268.499041667, -30.3223611111, 11.0
272.028583333, -27.6356388889, 11.0
266.678583333, -21.5444166667, 11.0
266.894416667, -21.6990555556, 11.0
263.713583333, -28.6714722222, 11.0
271.044666667, -26.9646944444, 11.0
266.714125, -23.7141111111, 11.0
268.679541667, -20.9426944444, 11.0
273.191291667, -27.1183888889, 11.0
262.674625, -27.4423888889, 11.0
266.084333333, -23.8503888889, 11.0
268.464958333, -29.7211388889, 11.0
270.554958333, -28.2716111111, 11.0
270.839958333, -33.991, 11.0
267.700458333, -35.1520833333, 11.0
267.78725, -34.95125, 11.0
267.894791667, -32.3312777778, 11.0
264.191541667, -23.8328611111, 11.0
269.729833333, -35.7309444444, 11.0
271.308166667, -28.4738333333, 11.0
269.767416667, -28.6143611111, 11.0
270.150791667, -30.7071388889, 11.0
275.244291667, -22.5581944444, 11.0
274.156291667, -23.3014444444, 11.0
273.484125, -30.0095277778, 11.0
273.939166667, -29.00225, 11.0
267.833083333, -31.8358055556, 11.0
267.903583333, -32.7035555556, 11.0
271.760375, -28.0796388889, 11.0
265.85025, -22.7418333333, 11.0
267.902291667, -22.0841944444, 11.0
267.047166667, -23.5574444444, 11.0
267.888416667, -28.4750833333, 11.0
271.948791667, -28.1701666667, 11.0
273.146708333, -26.4074166667, 11.0
269.207375, -21.8993333333, 11.0
269.619541667, -27.2611666667, 11.0
268.212291667, -22.8507222222, 11.0
269.21475, -28.62375, 11.0
264.97625, -34.5847222222, 11.0
268.157083333, -22.12925, 11.0
267.523791667, -30.7126111111, 11.0
267.717208333, -32.3803888889, 11.0
271.186875, -29.2449166667, 11.0
274.918458333, -27.2332777778, 11.0
270.447666667, -25.6820833333, 11.0
267.494208333, -34.8712222222, 11.0
273.000291667, -27.7586111111, 11.0
262.512125, -29.3276388889, 11.0
271.324, -26.8485833333, 11.0
271.568625, -27.7159722222, 11.0
268.763083333, -28.9441666667, 11.0
269.355416667, -29.8535, 11.0
271.941583333, -29.1556666667, 11.0
271.962833333, -31.0094722222, 11.0
268.876458333, -28.6223333333, 11.0
269.590458333, -28.9620555556, 11.0
273.768333333, -29.1812777778, 11.0
269.642541667, -28.6041388889, 11.0
267.874958333, -28.5351944444, 11.0
266.5395, -25.1303333333, 11.0
269.2315, -30.3625, 11.0
267.794166667, -28.8718333333, 11.0
269.269791667, -28.2550833333, 11.0
267.781708333, -31.8404722222, 11.0
268.976333333, -30.9586111111, 11.0
269.133, -30.5548611111, 11.0
269.911375, -28.9876111111, 11.0
269.504416667, -29.1255277778, 11.0
263.745625, -27.6309166667, 11.0
269.671333333, -28.5765833333, 11.0
271.18775, -29.4153055556, 11.0
270.250916667, -31.4027777778, 11.0
271.45125, -27.4894166667, 11.0
270.023333333, -27.2585555556, 11.0
268.716458333, -30.4103055556, 11.0
269.306708333, -28.6736944444, 11.0
269.802125, -27.3838888889, 11.0
267.300875, -33.13825, 11.0
269.4175, -28.6681666667, 11.0
269.755958333, -29.8283333333, 11.0
270.339291667, -28.7801111111, 11.0
268.972625, -29.074, 11.0
268.1095, -34.1230277778, 11.0
268.1375, -30.4095555556, 11.0
266.790791667, -33.4172777778, 11.0
269.006333333, -27.9511944444, 11.0
269.809708333, -31.2117222222, 11.0
271.424875, -28.4618611111, 11.0
267.568166667, -34.1243055556, 11.0
268.784, -29.7839444444, 11.0
268.36025, -33.1380833333, 11.0
274.829416667, -23.8285722222, 11.0
272.154041667, -29.8037777778, 11.0
268.9465, -29.98125, 11.0
272.185416667, -30.0826944444, 11.0
271.986041667, -26.3016944444, 11.0
268.372208333, -30.2206944444, 11.0
269.590458333, -28.9620555556, 11.0
268.210416667, -30.6983611111, 11.0
271.723958333, -27.4513888889, 11.0
269.864291667, -29.0304444444, 11.0
271.208333333, -27.6681944444, 11.0
270.831333333, -28.5462777778, 11.0
267.999083333, -30.3701388889, 11.0
269.662583333, -28.0316666667, 11.0
272.241541667, -28.5140555556, 11.0
275.357916667, -24.4144166667, 11.0
268.260625, -31.2043055556, 11.0
267.845333333, -31.3423055556, 11.0
267.637125, -30.6726666667, 11.0
267.62, -32.0574166667, 11.0
268.175375, -28.8181111111, 11.0
268.069375, -28.8400555556, 11.0
268.540416667, -29.9114166667, 11.0
268.720375, -28.6653888889, 11.0
268.637708333, -32.7688888889, 11.0
268.248833333, -28.2106666667, 11.0
270.545291667, -28.7853888889, 11.0
261.676333333, -28.1173333333, 11.0
268.313208333, -29.8221388889, 11.0
267.655, -30.6731111111, 11.0
268.325, -30.5244444444, 11.0
273.1995, -27.1636666667, 11.0
271.543416667, -33.7517222222, 11.0
270.30225, -28.3296388889, 11.0
270.990083333, -28.3757777778, 11.0
266.007583333, -27.2859444444, 11.0
264.682291667, -27.4775, 11.0
268.508583333, -28.9686388889, 11.0
265.403875, -25.81025, 11.0
270.270875, -28.5798055556, 11.0
270.396625, -28.6723888889, 11.0
266.71475, -35.4094722222, 11.0
272.21075, -31.0854722222, 11.0
268.734625, -31.2691944444, 11.0
268.344541667, -31.2457222222, 11.0
267.744, -29.4188333333, 11.0
268.158791667, -28.5519166667, 11.0
267.627541667, -32.7436111111, 11.0
269.13875, -28.8949722222, 11.0
268.304125, -35.2576944444, 11.0
262.402291667, -27.3908611111, 11.0
268.717, -33.1103333333, 11.0
266.273291667, -24.5123333333, 11.0
260.764166667, -30.4186666667, 11.0
269.524041667, -30.3173333333, 11.0
264.134833333, -27.1054166667, 11.0
264.242541667, -26.7897777778, 11.0
261.1045, -28.2619444444, 11.0
265.291625, -23.0616944444, 11.0
264.946083333, -22.4047222222, 11.0
266.664958333, -22.7796388889, 11.0
267.973041667, -22.0065, 11.0
263.871375, -24.57775, 11.0
267.941458333, -29.7693611111, 11.0
269.315208333, -28.3579722222, 11.0
270.159583333, -27.9914444444, 11.0
269.379583333, -28.87725, 11.0
269.983458333, -28.8595833333, 11.0
271.808666667, -27.8419722222, 11.0
272.561, -27.3159722222, 11.0
268.125291667, -21.6455555556, 11.0
267.880125, -30.9684444444, 11.0
267.609625, -30.3310833333, 11.0
263.912791667, -28.7903055556, 11.0
269.152041667, -29.044, 11.0
269.132541667, -27.7406111111, 11.0
269.045291667, -29.4018055556, 11.0
267.54975, -33.0045833333, 11.0
271.77975, -28.4306666667, 11.0
272.653333333, -26.9775833333, 11.0
271.641875, -28.8308333333, 11.0
271.576916667, -28.5349444444, 11.0
270.41875, -27.8205277778, 11.0
269.733416667, -28.1304166667, 11.0
271.57625, -25.6566111111, 11.0
268.03825, -30.4100833333, 11.0
268.086416667, -30.4552222222, 11.0
273.286375, -25.4750833333, 11.0
264.563833333, -35.5523333333, 11.0
263.728958333, -26.8318055556, 11.0
264.136583333, -27.0135, 11.0
268.305625, -28.5675833333, 11.0
269.534458333, -27.8612777778, 11.0
264.360666667, -33.5958611111, 11.0
265.23375, -26.9328055556, 11.0
268.834958333, -29.5170833333, 11.0
263.238208333, -29.9175555556, 11.0
264.19, -30.027, 11.0
263.646708333, -28.2434722222, 11.0
263.744958333, -28.1118611111, 11.0
266.253458333, -33.1241388889, 11.0
266.492958333, -32.9567777778, 11.0
266.790791667, -33.4172777778, 11.0
266.88025, -33.2807222222, 11.0
272.587041667, -29.1330833333, 11.0
265.484875, -25.34525, 11.0
270.18575, -28.3363055556, 11.0
270.621708333, -28.39625, 11.0
267.579083333, -22.2357222222, 11.0
268.019, -22.2966111111, 11.0
273.237041667, -26.9601111111, 11.0
273.512708333, -27.3751944444, 11.0
269.479291667, -31.5361388889, 11.0
269.595833333, -29.6230833333, 11.0
269.582958333, -27.7241111111, 11.0
267.520083333, -22.2641944444, 11.0
263.998125, -30.4539722222, 11.0
268.396666667, -29.0303611111, 11.0
268.485708333, -29.8541388889, 11.0
265.167166667, -27.0160555556, 11.0
263.284458333, -29.8914444444, 11.0
269.580125, -29.7308055556, 11.0
268.288833333, -34.4340833333, 11.0
262.212916667, -27.5125555556, 11.0
273.44325, -27.4105833333, 11.0
266.726916667, -34.9432222222, 11.0
267.564583333, -23.9911388889, 11.0
268.8355, -21.2085277778, 11.0
266.337, -26.5848055556, 11.0
269.036791667, -29.4322777778, 11.0
268.975083333, -29.0990833333, 11.0
269.326916667, -27.8720555556, 11.0
268.714208333, -29.4863888889, 11.0
269.710625, -27.8960555556, 11.0
267.6065, -29.9183888889, 11.0
262.195875, -27.9578055556, 11.0
268.633583333, -31.0496111111, 11.0
274.961916667, -22.9203888889, 11.0
270.028375, -28.5075833333, 11.0
271.342416667, -27.7903888889, 11.0
269.745875, -29.9956388889, 11.0
269.578916667, -30.8026111111, 11.0
269.033583333, -29.3545833333, 11.0
269.570416667, -28.0313333333, 11.0
267.929, -30.3287777778, 11.0
270.9905, -30.8995277778, 11.0
268.861916667, -29.2438, 11.0
268.085458333, -29.4702222222, 11.0
272.607625, -27.69875, 11.0
267.914291667, -28.4981611111, 11.0
268.577875, -30.9694166667, 11.0
267.985333333, -33.9001944444, 11.0
269.729125, -30.1572222222, 11.0
268.942583333, -29.2673, 11.0
269.719458333, -31.3915555556, 11.0
269.641875, -31.3235694444, 11.0
271.741916667, -27.0335555556, 11.0
270.080958333, -28.8938055556, 11.0
268.651041667, -29.3085, 11.0
273.411041667, -26.3566111111, 11.0
269.310208333, -29.1963055556, 11.0
270.679875, -28.09345, 11.0
270.11125, -27.5381111111, 11.0
270.490625, -30.2140833333, 11.0
273.748083333, -25.5653055556, 11.0
268.038833333, -31.5666388889, 11.0
264.171666667, -26.7468333333, 11.0
269.663458333, -27.78425, 11.0
270.986041667, -27.5412777778, 11.0
271.042208333, -27.4788055556, 11.0
271.249875, -27.6213888889, 11.0
270.682666667, -27.8865555556, 11.0
269.678375, -35.2594722222, 11.0
269.010416667, -29.9512777778, 11.0
268.668458333, -30.3388055556, 11.0
269.838458333, -30.2796944444, 11.0
270.935958333, -29.0041666667, 11.0
270.461875, -26.9455277778, 11.0
264.026875, -29.7256388889, 11.0
266.238458333, -33.4078888889, 11.0
273.059916667, -27.76325, 11.0
274.207541667, -29.6135555556, 11.0
274.265416667, -24.6650555556, 11.0
268.15375, -22.4219722222, 11.0
268.066416667, -28.6998333333, 11.0
267.67875, -30.1144444444, 11.0
269.828916667, -33.0706388889, 11.0
271.445041667, -27.6748333333, 11.0
269.108916667, -27.5957777778, 11.0
269.910583333, -30.7506944444, 11.0
269.978416667, -29.0367111111, 11.0
270.97325, -32.0444166667, 11.0
